timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,thermistor,ppg_1,ppg_2,ppg_3
1743805550.8108675,,,,,,,,,,,,,,nan,286581820.0,nan
1743805550.8134582,785.7143,774.83514,788.5348,807.0696,nan,nan,,,,,,,,,,
1743805550.8173633,758.71796,769.19415,782.0879,767.1795,nan,nan,,,,,,,,,,
1743805550.8212686,786.1172,803.0403,805.4579,775.64105,nan,nan,,,,,,,,,,
1743805550.8251450,,,,,,,,,,1611721.6,1608498.1,,,,,
1743805550.8251739,806.6667,811.9048,816.7399,820.7692,nan,nan,,,,,,,,,,
1743805550.8264873,,,,,,,,,,,,,,nan,286602000.0,nan
1743805550.8290792,792.96704,781.28204,791.3553,814.7253,nan,nan,,,,,,,,,,
1743805550.8304570,,,,,,,-0.20471191,0.040222168,0.9716797,,,,,,,
1743805550.8307493,,,,,,,,,,,,,29.099573,,,
1743805550.8329842,773.6264,766.77655,774.83514,778.0586,nan,nan,,,,,,,,,,
1743805550.8368895,767.1795,801.02563,796.1905,778.0586,nan,nan,,,,,,,,,,
1743805550.8407948,803.8461,814.7253,815.5311,813.5165,nan,nan,,,,,,,,,,
1743805550.8421068,,,,,,,,,,,,,,nan,286529440.0,nan
1743805550.8446999,808.68134,793.36993,809.0842,831.6484,nan,nan,,,,,,,,,,
1743805550.8486052,757.1062,757.1062,781.685,793.7729,nan,nan,,,,,,,,,,
1743805550.8500650,,,,,,,-0.20251465,0.04119873,0.9659424,,,,,,,
1743805550.8525105,755.4945,763.95605,773.6264,758.71796,nan,nan,,,,,,,,,,
1743805550.8564155,788.93774,821.978,804.2491,792.1612,nan,nan,,,,,,,,,,
1743805550.8577263,,,,,,,,,,,,,,nan,286585060.0,nan
1743805550.8602738,,,,,,,,,,1611721.6,1608498.1,,,,,
1743805550.8603208,784.10254,806.26373,808.68134,817.9487,nan,nan,,,,,,,,,,
1743805550.8642261,747.4359,763.5531,783.2967,788.5348,nan,nan,,,,,,,,,,
1743805550.8681312,742.1978,782.0879,780.87915,761.53845,nan,nan,,,,,,,,,,
1743805550.8696733,,,,,,,-0.20013428,0.042541504,0.9680176,,,,,,,
1743805550.8720365,782.49084,817.9487,807.0696,789.7436,nan,nan,,,,,,,,,,
1743805550.8733461,,,,,,,,,,,,,,nan,286592320.0,nan
1743805550.8759418,801.02563,813.1135,818.7546,834.4689,nan,nan,,,,,,,,,,
1743805550.8798468,771.2088,771.2088,800.2198,818.3516,nan,nan,,,,,,,,,,
1743805550.8837521,749.85345,774.0293,787.326,757.9121,nan,nan,,,,,,,,,,
1743805550.8876574,779.2674,807.8755,803.8461,758.71796,nan,nan,,,,,,,,,,
1743805550.8889656,,,,,,,,,,,,,,nan,286581820.0,nan
1743805550.8892813,,,,,,,-0.19793701,0.03845215,0.9810791,,,,,,,
1743805550.8915625,799.011,811.50183,813.1135,803.0403,nan,nan,,,,,,,,,,
1743805550.8954024,,,,,,,,,,1612527.5,1608498.1,,,,,
1743805550.8954678,788.5348,796.99634,804.65204,812.71063,nan,nan,,,,,,,,,,
1743805550.8970935,,,,,,,,,,,,,29.138203,,,
1743805550.8993731,777.25275,767.98535,783.2967,776.4469,nan,nan,,,,,,,,,,
1743805550.9032784,779.67035,799.011,784.5055,749.85345,nan,nan,,,,,,,,,,
1743805550.9045851,,,,,,,,,,,,,,nan,286577000.0,nan
1743805550.9071834,790.9524,823.5897,813.5165,774.83514,nan,nan,,,,,,,,,,
1743805550.9088895,,,,,,,-0.1918335,0.041503906,0.9852295,,,,,,,
1743805550.9110887,787.72894,795.38464,812.71063,807.8755,nan,nan,,,,,,,,,,
1743805550.9149940,753.8828,772.01465,797.8022,779.67035,nan,nan,,,,,,,,,,
1743805550.9188991,730.5128,777.25275,800.2198,739.3773,nan,nan,,,,,,,,,,
1743805550.9202049,,,,,,,,,,,,,,nan,286613250.0,nan
1743805550.9228044,767.5824,811.50183,829.6337,757.9121,nan,nan,,,,,,,,,,
1743805550.9267097,784.5055,803.44324,841.7216,787.72894,nan,nan,,,,,,,,,,
1743805550.9284976,,,,,,,-0.18695068,0.053894043,0.9963989,,,,,,,
1743805550.9305310,,,,,,,,,,1612527.5,1608498.1,,,,,
1743805550.9306147,730.5128,762.74725,817.9487,757.9121,nan,nan,,,,,,,,,,
1743805550.9345200,710.7692,763.95605,819.9634,719.6337,nan,nan,,,,,,,,,,
1743805550.9358244,,,,,,,,,,,,,,nan,286555230.0,nan
1743805550.9384253,733.3333,789.34064,853.8095,738.1685,nan,nan,,,,,,,,,,
1743805550.9423304,743.4066,771.2088,857.4359,774.0293,nan,nan,,,,,,,,,,
1743805550.9462357,717.2161,724.0659,832.4542,778.86444,nan,nan,,,,,,,,,,
1743805550.9481058,,,,,,,-0.18548584,0.06707764,0.99938965,,,,,,,
1743805550.9501410,693.8461,731.7216,829.2308,732.9304,nan,nan,,,,,,,,,,
1743805550.9514439,,,,,,,,,,,,,,nan,286597150.0,nan
1743805550.9540460,716.8132,768.7912,847.3626,717.619,nan,nan,,,,,,,,,,
1743805550.9579513,744.21246,770.0,866.30035,763.95605,nan,nan,,,,,,,,,,
1743805550.9618566,720.0366,742.1978,848.1685,765.56775,nan,nan,,,,,,,,,,
1743805550.9634376,,,,,,,,,,,,,29.138203,,,
1743805550.9656599,,,,,,,,,,1612527.5,1608498.1,,,,,
1743805550.9657617,690.2198,734.94507,830.0366,736.55676,nan,nan,,,,,,,,,,
1743805550.9670637,,,,,,,,,,,,,,nan,286529440.0,nan
1743805550.9677138,,,,,,,-0.1749878,0.06744385,0.996521,,,,,,,
1743805550.9696670,705.9341,753.47986,848.97437,725.6777,nan,nan,,,,,,,,,,
1743805550.9735723,745.0183,784.5055,865.89746,759.12085,nan,nan,,,,,,,,,,
1743805550.9774776,761.9414,780.07324,859.85345,801.8315,nan,nan,,,,,,,,,,
1743805550.9813826,725.6777,736.1539,832.4542,755.09155,nan,nan,,,,,,,,,,
1743805550.9826832,,,,,,,,,,,,,,nan,286447260.0,nan
1743805550.9852879,721.2454,736.1539,825.2015,726.4835,nan,nan,,,,,,,,,,
1743805550.9873221,,,,,,,-0.17315674,0.06738281,1.0003052,,,,,,,
1743805550.9891932,767.1795,766.77655,844.5421,760.7326,nan,nan,,,,,,,,,,
1743805550.9930983,776.8498,774.83514,839.304,783.2967,nan,nan,,,,,,,,,,
1743805550.9970036,744.21246,744.61536,813.91943,776.8498,nan,nan,,,,,,,,,,
1743805550.9983029,,,,,,,,,,,,,,nan,286526240.0,nan
1743805551.0007885,,,,,,,,,,1611721.6,1609304.0,,,,,
1743805551.0009089,737.3626,734.5421,807.0696,740.58606,nan,nan,,,,,,,,,,
1743805551.0048139,773.22345,767.1795,825.2015,746.2271,nan,nan,,,,,,,,,,
1743805551.0069304,,,,,,,-0.17333984,0.07507324,1.0045166,,,,,,,
1743805551.0087192,803.0403,782.8938,835.2747,804.2491,nan,nan,,,,,,,,,,
1743805551.0126245,782.8938,762.3443,811.50183,805.05493,nan,nan,,,,,,,,,,
1743805551.0139225,,,,,,,,,,,,,,nan,286415000.0,nan
1743805551.0165296,759.5238,746.63007,791.3553,763.1502,nan,nan,,,,,,,,,,
1743805551.0204349,786.52014,772.4176,805.4579,768.7912,nan,nan,,,,,,,,,,
1743805551.0243402,821.978,809.4872,826.0073,813.91943,nan,nan,,,,,,,,,,
1743805551.0265384,,,,,,,-0.171875,0.07952881,1.0013428,,,,,,,
1743805551.0282452,825.2015,782.8938,812.71063,834.87177,nan,nan,,,,,,,,,,
1743805551.0295420,,,,,,,,,,,,,,nan,286478700.0,nan
1743805551.0297816,,,,,,,,,,,,,29.118889,,,
1743805551.0321505,786.1172,745.0183,787.72894,800.2198,nan,nan,,,,,,,,,,
1743805551.0359173,,,,,,,,,,1611721.6,1608498.1,,,,,
1743805551.0360558,777.6557,763.1502,795.38464,782.8938,nan,nan,,,,,,,,,,
1743805551.0399609,824.7985,796.99634,815.5311,816.7399,nan,nan,,,,,,,,,,
1743805551.0438662,830.0366,786.9231,806.6667,838.0952,nan,nan,,,,,,,,,,
1743805551.0451617,,,,,,,,,,,,,,nan,286460960.0,nan
1743805551.0461466,,,,,,,-0.17474365,0.084350586,1.003418,,,,,,,
1743805551.0477715,784.5055,749.45056,778.0586,811.50183,nan,nan,,,,,,,,,,
1743805551.0516765,771.2088,763.95605,782.8938,781.685,nan,nan,,,,,,,,,,
1743805551.0555818,809.0842,803.0403,804.2491,802.23444,nan,nan,,,,,,,,,,
1743805551.0594871,832.4542,805.8608,805.8608,829.6337,nan,nan,,,,,,,,,,
1743805551.0607812,,,,,,,,,,,,,,nan,286469820.0,nan
1743805551.0633924,813.91943,765.9707,785.7143,813.1135,nan,nan,,,,,,,,,,
1743805551.0657547,,,,,,,-0.18243408,0.07745361,1.0045166,,,,,,,
1743805551.0672975,800.2198,751.06226,774.0293,791.75824,nan,nan,,,,,,,,,,
1743805551.0710459,,,,,,,,,,1612527.5,1608498.1,,,,,
1743805551.0712028,809.4872,792.1612,788.5348,794.57874,nan,nan,,,,,,,,,,
1743805551.0751081,831.2454,822.7839,809.0842,819.9634,nan,nan,,,,,,,,,,
1743805551.0764008,,,,,,,,,,,,,,nan,286476260.0,nan
1743805551.0790131,812.3077,777.6557,794.9817,838.0952,nan,nan,,,,,,,,,,
1743805551.0829184,772.4176,732.52747,767.5824,809.89014,nan,nan,,,,,,,,,,
1743805551.0853629,,,,,,,-0.18225098,0.07611084,0.9953003,,,,,,,
1743805551.0868237,780.4762,771.6117,785.7143,803.0403,nan,nan,,,,,,,,,,
1743805551.0907288,817.1429,807.0696,805.05493,834.0659,nan,nan,,,,,,,,,,
1743805551.0920205,,,,,,,,,,,,,,nan,286440000.0,nan
1743805551.0946341,818.3516,788.93774,794.9817,845.7509,nan,nan,,,,,,,,,,
1743805551.0961258,,,,,,,,,,,,,29.138203,,,
1743805551.0985394,765.16486,758.315,780.4762,820.7692,nan,nan,,,,,,,,,,
1743805551.1024444,756.7033,778.46155,784.90845,784.10254,nan,nan,,,,,,,,,,
1743805551.1049709,,,,,,,-0.19622803,0.08068848,1.0042114,,,,,,,
1743805551.1061747,,,,,,,,,,1612527.5,1609304.0,,,,,
1743805551.1063497,804.65204,813.5165,805.8608,796.99634,nan,nan,,,,,,,,,,
1743805551.1076400,,,,,,,,,,,,,,nan,286435970.0,nan
1743805551.1102550,819.15753,801.8315,809.89014,834.87177,nan,nan,,,,,,,,,,
1743805551.1141601,784.10254,772.8205,790.54944,819.9634,nan,nan,,,,,,,,,,
1743805551.1180654,765.56775,788.1319,782.49084,782.0879,nan,nan,,,,,,,,,,
1743805551.1219707,793.36993,813.91943,796.99634,805.05493,nan,nan,,,,,,,,,,
1743805551.1232595,,,,,,,,,,,,,,nan,286425500.0,nan
1743805551.1245792,,,,,,,-0.19189453,0.07019043,0.9864502,,,,,,,
1743805551.1258757,815.5311,807.47253,800.2198,838.0952,nan,nan,,,,,,,,,,
1743805551.1297810,792.1612,769.19415,778.46155,823.5897,nan,nan,,,,,,,,,,
1743805551.1336863,771.2088,750.65936,769.19415,794.9817,nan,nan,,,,,,,,,,
1743805551.1375916,803.8461,788.1319,789.7436,796.5934,nan,nan,,,,,,,,,,
1743805551.1388793,,,,,,,,,,,,,,nan,286392450.0,nan
1743805551.1413033,,,,,,,,,,1612527.5,1608498.1,,,,,
1743805551.1414967,832.0513,818.3516,805.05493,836.08057,nan,nan,,,,,,,,,,
1743805551.1441875,,,,,,,-0.18884277,0.07354736,0.98620605,,,,,,,
1743805551.1454020,818.3516,781.685,785.7143,851.79486,nan,nan,,,,,,,,,,
1743805551.1493073,771.2088,747.4359,765.9707,809.4872,nan,nan,,,,,,,,,,
1743805551.1532123,762.3443,785.31134,785.31134,792.1612,nan,nan,,,,,,,,,,
1743805551.1544988,,,,,,,,,,,,,,nan,286452100.0,nan
1743805551.1571176,795.78754,819.15753,804.2491,818.7546,nan,nan,,,,,,,,,,
1743805551.1610229,785.7143,790.9524,794.17584,825.6044,nan,nan,,,,,,,,,,
1743805551.1624699,,,,,,,,,,,,,29.099573,,,
1743805551.1637955,,,,,,,-0.18664551,0.08782959,0.9786377,,,,,,,
1743805551.1649280,765.9707,780.87915,780.4762,805.05493,nan,nan,,,,,,,,,,
1743805551.1688333,765.9707,798.60803,779.67035,784.10254,nan,nan,,,,,,,,,,
1743805551.1701183,,,,,,,,,,,,,,nan,286391650.0,nan
1743805551.1727386,793.36993,807.0696,794.17584,808.2784,nan,nan,,,,,,,,,,
1743805551.1764319,,,,,,,,,,1612527.5,1608498.1,,,,,
1743805551.1766436,806.6667,791.3553,792.96704,827.2161,nan,nan,,,,,,,,,,
1743805551.1805489,769.19415,761.53845,769.19415,797.8022,nan,nan,,,,,,,,,,
1743805551.1834037,,,,,,,-0.17810059,0.10070801,0.97558594,,,,,,,
1743805551.1844542,737.3626,767.5824,764.7619,770.40295,nan,nan,,,,,,,,,,
1743805551.1857381,,,,,,,,,,,,,,nan,286468200.0,nan
1743805551.1883593,767.98535,812.71063,785.31134,792.5641,nan,nan,,,,,,,,,,
1743805551.1922646,807.47253,821.5751,798.60803,832.8571,nan,nan,,,,,,,,,,
1743805551.1961699,778.86444,767.1795,783.69965,831.2454,nan,nan,,,,,,,,,,
1743805551.2000749,745.0183,767.5824,775.2381,796.5934,nan,nan,,,,,,,,,,
1743805551.2013576,,,,,,,,,,,,,,nan,286519780.0,nan
1743805551.2030118,,,,,,,-0.1640625,0.115722656,0.9750366,,,,,,,
1743805551.2039802,756.30035,797.3993,786.52014,790.9524,nan,nan,,,,,,,,,,
1743805551.2078855,793.36993,815.12823,801.8315,828.4249,nan,nan,,,,,,,,,,
1743805551.2115607,,,,,,,,,,1611721.6,1609304.0,,,,,
1743805551.2117908,773.6264,797.8022,790.14655,849.7802,nan,nan,,,,,,,,,,
1743805551.2156959,726.4835,778.86444,772.4176,818.3516,nan,nan,,,,,,,,,,
1743805551.2169771,,,,,,,,,,,,,,nan,286499650.0,nan
1743805551.2196012,738.97437,790.9524,785.7143,789.34064,nan,nan,,,,,,,,,,
1743805551.2226200,,,,,,,-0.15661621,0.13208008,0.9824829,,,,,,,
1743805551.2235065,785.31134,804.2491,801.4286,803.44324,nan,nan,,,,,,,,,,
1743805551.2274115,777.25275,794.9817,796.5934,826.4103,nan,nan,,,,,,,,,,
1743805551.2288139,,,,,,,,,,,,,29.138203,,,
1743805551.2313168,721.2454,761.9414,778.86444,813.91943,nan,nan,,,,,,,,,,
1743805551.2325969,,,,,,,,,,,,,,nan,286570560.0,nan
1743805551.2352221,700.696,778.0586,776.04395,767.1795,nan,nan,,,,,,,,,,
1743805551.2391272,748.6447,819.5604,796.99634,781.28204,nan,nan,,,,,,,,,,
1743805551.2422280,,,,,,,-0.1652832,0.16949463,1.0117188,,,,,,,
1743805551.2430325,783.2967,810.696,804.65204,829.2308,nan,nan,,,,,,,,,,
1743805551.2466893,,,,,,,,,,1612527.5,1609304.0,,,,,
1743805551.2469378,762.3443,788.1319,786.9231,823.5897,nan,nan,,,,,,,,,,
1743805551.2482164,,,,,,,,,,,,,,nan,286487550.0,nan
1743805551.2508428,745.42126,762.74725,776.04395,788.1319,nan,nan,,,,,,,,,,
1743805551.2547481,764.7619,789.34064,792.1612,773.6264,nan,nan,,,,,,,,,,
1743805551.2586534,787.326,826.8132,813.1135,803.0403,nan,nan,,,,,,,,,,
1743805551.2618363,,,,,,,-0.16809082,0.19812012,1.0089111,,,,,,,
1743805551.2625585,761.53845,793.7729,798.60803,815.12823,nan,nan,,,,,,,,,,
1743805551.2638359,,,,,,,,,,,,,,nan,286589100.0,nan
1743805551.2664638,738.97437,764.7619,775.2381,779.2674,nan,nan,,,,,,,,,,
1743805551.2703691,759.92676,784.5055,780.07324,755.09155,nan,nan,,,,,,,,,,
1743805551.2742741,796.5934,809.0842,800.6227,798.60803,nan,nan,,,,,,,,,,
1743805551.2781794,784.90845,791.3553,792.96704,805.4579,nan,nan,,,,,,,,,,
1743805551.2794557,,,,,,,,,,,,,,nan,286550400.0,nan
1743805551.2814445,,,,,,,-0.16455078,0.22241211,0.9990845,,,,,,,
1743805551.2818182,,,,,,,,,,1612527.5,1608498.1,,,,,
1743805551.2820847,726.8865,778.0586,776.8498,775.2381,nan,nan,,,,,,,,,,
1743805551.2859900,724.4689,780.87915,786.1172,773.6264,nan,nan,,,,,,,,,,
1743805551.2898951,763.95605,808.68134,807.47253,795.78754,nan,nan,,,,,,,,,,
1743805551.2938004,778.46155,811.9048,806.6667,823.5897,nan,nan,,,,,,,,,,
1743805551.2950752,,,,,,,,,,,,,,nan,286516540.0,nan
1743805551.2951581,,,,,,,,,,,,,29.118889,,,
1743805551.2977057,738.5714,771.2088,781.28204,792.5641,nan,nan,,,,,,,,,,
1743805551.3010526,,,,,,,-0.14660645,0.2234497,0.9718628,,,,,,,
1743805551.3016107,719.2308,774.0293,780.87915,760.7326,nan,nan,,,,,,,,,,
1743805551.3055160,755.4945,821.978,804.65204,776.8498,nan,nan,,,,,,,,,,
1743805551.3094213,780.07324,831.2454,808.68134,813.91943,nan,nan,,,,,,,,,,
1743805551.3106947,,,,,,,,,,,,,,nan,286581820.0,nan
1743805551.3133264,748.24176,790.9524,788.5348,811.50183,nan,nan,,,,,,,,,,
1743805551.3169467,,,,,,,,,,1611721.6,1608498.1,,,,,
1743805551.3172317,722.8571,776.4469,780.87915,768.3883,nan,nan,,,,,,,,,,
1743805551.3206608,,,,,,,-0.14453125,0.22253418,0.97613525,,,,,,,
1743805551.3211370,760.7326,793.7729,796.99634,778.46155,nan,nan,,,,,,,,,,
1743805551.3250420,792.1612,809.0842,811.0989,809.4872,nan,nan,,,,,,,,,,
1743805551.3263144,,,,,,,,,,,,,,nan,286548800.0,nan
1743805551.3289473,761.53845,786.52014,795.78754,814.7253,nan,nan,,,,,,,,,,
1743805551.3328526,751.4652,767.5824,782.0879,791.75824,nan,nan,,,,,,,,,,
1743805551.3367577,771.2088,802.23444,800.6227,767.98535,nan,nan,,,,,,,,,,
1743805551.3402689,,,,,,,-0.15429688,0.23834229,0.98272705,,,,,,,
1743805551.3406630,794.17584,819.5604,811.9048,787.72894,nan,nan,,,,,,,,,,
1743805551.3419340,,,,,,,,,,,,,,nan,286584260.0,nan
1743805551.3445683,790.14655,794.17584,803.44324,807.0696,nan,nan,,,,,,,,,,
1743805551.3484733,756.30035,763.95605,787.326,790.9524,nan,nan,,,,,,,,,,
1743805551.3520756,,,,,,,,,,1611721.6,1609304.0,,,,,
1743805551.3523786,748.6447,793.7729,789.34064,766.77655,nan,nan,,,,,,,,,,
1743805551.3562839,794.9817,830.0366,807.8755,789.7436,nan,nan,,,,,,,,,,
1743805551.3575535,,,,,,,,,,,,,,nan,286664830.0,nan
1743805551.3598771,,,,,,,-0.1697998,0.2592163,0.98565674,,,,,,,
1743805551.3601892,812.3077,798.20514,800.2198,820.3663,nan,nan,,,,,,,,,,
1743805551.3615022,,,,,,,,,,,,,29.118889,,,
1743805551.3640943,767.98535,774.0293,784.5055,797.3993,nan,nan,,,,,,,,,,
1743805551.3679996,739.7802,775.2381,777.25275,757.1062,nan,nan,,,,,,,,,,
1743805551.3719049,763.95605,803.44324,792.5641,772.01465,nan,nan,,,,,,,,,,
1743805551.3731732,,,,,,,,,,,,,,nan,286693860.0,nan
1743805551.3758099,810.293,809.0842,803.8461,811.50183,nan,nan,,,,,,,,,,
1743805551.3794851,,,,,,,-0.1642456,0.28607178,0.96813965,,,,,,,
1743805551.3797152,768.3883,782.0879,789.7436,807.47253,nan,nan,,,,,,,,,,
1743805551.3836205,703.1135,777.6557,781.685,785.31134,nan,nan,,,,,,,,,,
1743805551.3872042,,,,,,,,,,1612527.5,1608498.1,,,,,
1743805551.3875256,713.9927,799.41394,791.3553,789.7436,nan,nan,,,,,,,,,,
1743805551.3887928,,,,,,,,,,,,,,nan,286740580.0,nan
1743805551.3914309,734.5421,818.3516,806.26373,809.89014,nan,nan,,,,,,,,,,
1743805551.3953362,724.4689,790.9524,796.99634,815.12823,nan,nan,,,,,,,,,,
1743805551.3990934,,,,,,,-0.14886475,0.30029297,0.9647827,,,,,,,
1743805551.3992412,703.5165,784.90845,786.9231,785.7143,nan,nan,,,,,,,,,,
1743805551.4031465,708.3516,805.8608,798.20514,767.1795,nan,nan,,,,,,,,,,
1743805551.4044123,,,,,,,,,,,,,,nan,286727680.0,nan
1743805551.4070518,756.30035,819.9634,813.1135,799.41394,nan,nan,,,,,,,,,,
1743805551.4109569,761.13556,786.9231,803.44324,823.5897,nan,nan,,,,,,,,,,
1743805551.4148622,717.619,758.71796,782.49084,790.9524,nan,nan,,,,,,,,,,
1743805551.4187014,,,,,,,-0.14160156,0.30371094,0.9685669,,,,,,,
1743805551.4187675,708.7546,782.8938,788.93774,766.3736,nan,nan,,,,,,,,,,
1743805551.4200320,,,,,,,,,,,,,,nan,286689020.0,nan
1743805551.4223328,,,,,,,,,,1611721.6,1608498.1,,,,,
1743805551.4226725,760.32965,815.12823,807.8755,790.54944,nan,nan,,,,,,,,,,
1743805551.4265778,772.01465,807.47253,806.26373,821.978,nan,nan,,,,,,,,,,
1743805551.4278462,,,,,,,,,,,,,29.138203,,,
1743805551.4304831,727.28937,761.9414,783.2967,800.6227,nan,nan,,,,,,,,,,
1743805551.4343882,737.3626,777.6557,774.43225,776.04395,nan,nan,,,,,,,,,,
1743805551.4356515,,,,,,,,,,,,,,nan,286779260.0,nan
1743805551.4382935,765.16486,815.9341,792.96704,794.9817,nan,nan,,,,,,,,,,
1743805551.4383097,,,,,,,-0.12988281,0.3085327,0.94085693,,,,,,,
1743805551.4421988,782.0879,817.5458,808.2784,816.7399,nan,nan,,,,,,,,,,
1743805551.4461040,767.1795,803.44324,797.8022,814.3223,nan,nan,,,,,,,,,,
1743805551.4500091,718.4249,784.10254,781.28204,780.07324,nan,nan,,,,,,,,,,
1743805551.4512711,,,,,,,,,,,,,,nan,286796200.0,nan
1743805551.4539144,738.1685,780.07324,790.14655,770.40295,nan,nan,,,,,,,,,,
1743805551.4574616,,,,,,,,,,1612527.5,1608498.1,,,,,
1743805551.4578197,786.1172,802.6374,810.293,816.337,nan,nan,,,,,,,,,,
1743805551.4579179,,,,,,,-0.13031006,0.30560303,0.9467163,,,,,,,
1743805551.4617248,764.35895,787.72894,801.4286,821.1722,nan,nan,,,,,,,,,,
1743805551.4656301,721.2454,772.8205,787.326,783.2967,nan,nan,,,,,,,,,,
1743805551.4668908,,,,,,,,,,,,,,nan,286755100.0,nan
1743805551.4695354,733.3333,792.1612,794.57874,768.3883,nan,nan,,,,,,,,,,
1743805551.4734404,777.6557,813.5165,811.9048,795.78754,nan,nan,,,,,,,,,,
1743805551.4773457,774.83514,794.57874,810.696,810.696,nan,nan,,,,,,,,,,
1743805551.4775259,,,,,,,-0.12683105,0.29675293,0.9433594,,,,,,,
1743805551.4812510,713.1868,772.8205,789.34064,782.0879,nan,nan,,,,,,,,,,
1743805551.4825103,,,,,,,,,,,,,,nan,286831650.0,nan
1743805551.4851561,710.3663,786.52014,784.90845,760.7326,nan,nan,,,,,,,,,,
1743805551.4890614,773.6264,796.5934,801.02563,785.7143,nan,nan,,,,,,,,,,
1743805551.4925902,,,,,,,,,,1611721.6,1609304.0,,,,,
1743805551.4929667,801.02563,809.89014,808.2784,819.15753,nan,nan,,,,,,,,,,
1743805551.4941905,,,,,,,,,,,,,29.138203,,,
1743805551.4968717,770.0,793.7729,791.75824,810.293,nan,nan,,,,,,,,,,
1743805551.4971342,,,,,,,-0.13031006,0.30596924,0.9532471,,,,,,,
1743805551.4981298,,,,,,,,,,,,,,nan,286832450.0,nan
1743805551.5007770,750.65936,778.86444,781.685,780.07324,nan,nan,,,,,,,,,,
1743805551.5046823,780.07324,799.81683,797.8022,799.011,nan,nan,,,,,,,,,,
1743805551.5085874,823.9927,805.8608,805.8608,820.3663,nan,nan,,,,,,,,,,
1743805551.5124927,800.6227,774.43225,790.14655,795.78754,nan,nan,,,,,,,,,,
1743805551.5137496,,,,,,,,,,,,,,nan,286888860.0,nan
1743805551.5163980,760.7326,773.6264,781.28204,772.8205,nan,nan,,,,,,,,,,
1743805551.5167422,,,,,,,-0.12487793,0.32312012,0.94073486,,,,,,,
1743805551.5203032,795.38464,793.7729,786.52014,758.315,nan,nan,,,,,,,,,,
1743805551.5242083,840.9158,818.3516,803.8461,798.20514,nan,nan,,,,,,,,,,
1743805551.5277190,,,,,,,,,,1611721.6,1609304.0,,,,,
1743805551.5281136,809.89014,794.57874,799.81683,814.7253,nan,nan,,,,,,,,,,
1743805551.5293691,,,,,,,,,,,,,,nan,286805860.0,nan
1743805551.5320189,745.42126,762.74725,786.52014,778.0586,nan,nan,,,,,,,,,,
1743805551.5359240,728.49817,797.3993,797.3993,762.3443,nan,nan,,,,,,,,,,
1743805551.5363505,,,,,,,-0.120910645,0.33129883,0.93951416,,,,,,,
1743805551.5398293,777.25275,837.28937,810.293,785.31134,nan,nan,,,,,,,,,,
1743805551.5437346,800.2198,811.0989,804.2491,811.0989,nan,nan,,,,,,,,,,
1743805551.5449886,,,,,,,,,,,,,,nan,286750270.0,nan
1743805551.5476396,760.32965,775.2381,783.69965,798.20514,nan,nan,,,,,,,,,,
1743805551.5515449,738.97437,775.64105,776.8498,777.6557,nan,nan,,,,,,,,,,
1743805551.5554502,784.10254,807.47253,794.57874,779.2674,nan,nan,,,,,,,,,,
1743805551.5559585,,,,,,,-0.12835693,0.31567383,0.970459,,,,,,,
1743805551.5593553,817.9487,805.4579,799.41394,791.3553,nan,nan,,,,,,,,,,
1743805551.5605345,,,,,,,,,,,,,29.138203,,,
1743805551.5606084,,,,,,,,,,,,,,nan,286643870.0,nan
1743805551.5628476,,,,,,,,,,1612527.5,1608498.1,,,,,
1743805551.5632606,782.8938,782.0879,784.10254,786.9231,nan,nan,,,,,,,,,,
1743805551.5671659,754.68866,773.6264,781.28204,778.86444,nan,nan,,,,,,,,,,
1743805551.5710709,762.74725,788.5348,796.1905,782.8938,nan,nan,,,,,,,,,,
1743805551.5749762,786.9231,809.0842,809.0842,807.0696,nan,nan,,,,,,,,,,
1743805551.5755668,,,,,,,-0.13391113,0.29266357,0.97784424,,,,,,,
1743805551.5762279,,,,,,,,,,,,,,nan,286656770.0,nan
1743805551.5788815,787.326,787.326,796.99634,803.0403,nan,nan,,,,,,,,,,
1743805551.5827866,764.7619,770.80585,787.326,772.01465,nan,nan,,,,,,,,,,
1743805551.5866919,786.1172,803.8461,798.20514,763.1502,nan,nan,,,,,,,,,,
1743805551.5905972,836.08057,836.4835,809.89014,803.0403,nan,nan,,,,,,,,,,
1743805551.5918474,,,,,,,,,,,,,,nan,286673700.0,nan
1743805551.5945024,847.3626,805.05493,800.6227,821.978,nan,nan,,,,,,,,,,
1743805551.5951750,,,,,,,-0.14013672,0.29180908,0.9803467,,,,,,,
1743805551.5979764,,,,,,,,,,1611721.6,1608498.1,,,,,
1743805551.5984075,807.47253,772.01465,792.5641,784.10254,nan,nan,,,,,,,,,,
1743805551.6023128,787.326,768.7912,792.96704,754.68866,nan,nan,,,,,,,,,,
1743805551.6062181,828.4249,807.0696,805.4579,761.13556,nan,nan,,,,,,,,,,
1743805551.6074672,,,,,,,,,,,,,,nan,286716400.0,nan
1743805551.6101232,844.1392,822.7839,811.9048,801.02563,nan,nan,,,,,,,,,,
1743805551.6140285,801.4286,781.28204,788.1319,795.78754,nan,nan,,,,,,,,,,
1743805551.6147830,,,,,,,-0.13861084,0.29626465,0.9689331,,,,,,,
1743805551.6179338,790.14655,780.07324,776.8498,763.1502,nan,nan,,,,,,,,,,
